250.907888,395.8866189,-0.163580743,1.875772502,,0.655830415,0.660945159,0.304466846,0.619433537,,,,,,
249.0321155,396.0501996,-0.063580743,1.835772502,,0.654630329,0.661271937,0.313375248,0.616794497,,,,,,
247.196343,396.1137804,0.036419257,1.795772502,,0.653455835,0.66139895,0.32228365,0.614155456,,,,,,
245.4005705,396.0773611,0.136419257,1.755772502,,0.652306932,0.661326196,0.331192053,0.611516416,,,,,,
243.644798,395.9409418,0.236419257,1.715772502,,0.65118362,0.661053677,0.340100455,0.608877376,,,,,,
241.9290255,395.7045226,0.336419257,1.675772502,,0.650085899,0.660581393,0.349008857,0.606238335,,,,,,
240.253253,395.3681033,0.436419257,1.635772502,,0.64901377,0.659909342,0.357917259,0.603599295,,,,,,
238.6174805,394.9316841,0.536419257,1.595772502,,0.647967232,0.659037526,0.366825662,0.600960254,,,,,,
237.021708,394.3952648,0.636419257,1.555772502,,0.646946285,0.657965944,0.375734064,0.598321214,,,,,,
235.4659355,393.7588456,0.736419257,1.515772502,,0.64595093,0.656694596,0.384642466,0.595682173,,,,,,
233.950163,393.0224263,0.836419257,1.475772502,,0.644981166,0.655223483,0.393550868,0.593043133,,,,,,
232.4743905,392.186007,0.936419257,1.435772502,,0.644036993,0.653552604,0.402459271,0.590404092,,,,,,
231.038618,391.2495878,1.036419257,1.395772502,,0.643118411,0.651681959,0.411367673,0.587765052,,,,,,
229.6428455,390.2131685,1.136419257,1.355772502,,0.642225421,0.649611548,0.420276075,0.585126011,,,,,,
228.287073,389.0767493,1.236419257,1.315772502,,0.641358022,0.647341371,0.429184477,0.582486971,,,,,,
226.9713005,387.84033,1.336419257,1.275772502,,0.640516214,0.644871429,0.43809288,0.57984793,,,,,,
225.695528,386.5039108,1.436419257,1.235772502,,0.639699998,0.642201721,0.447001282,0.57720889,,,,,,
224.4597555,385.0674915,1.536419257,1.195772502,,0.638909373,0.639332247,0.455909684,0.57456985,,,,,,
223.263983,383.5310722,1.636419257,1.155772502,,0.638144339,0.636263008,0.464818086,0.571930809,,,,,,
222.1082105,381.894653,1.736419257,1.115772502,,0.637404896,0.632994003,0.473726489,0.569291769,,,,,,
220.992438,380.1582337,1.836419257,1.075772502,,0.636691045,0.629525232,0.482634891,0.566652728,,,,,,
219.9166655,378.3218145,1.936419257,1.035772502,,0.636002785,0.625856695,0.491543293,0.564013688,,,,,,
218.880893,376.3853952,2.036419257,0.995772502,,0.635340116,0.621988392,0.500451695,0.561374647,,,,,,
217.8851205,374.348976,2.136419257,0.955772502,,0.634703039,0.617920324,0.509360098,0.558735607,,,,,,
216.929348,372.2125567,2.236419257,0.915772502,,0.634091553,0.61365249,0.5182685,0.556096566,,,,,,
216.0135755,369.9761374,2.336419257,0.875772502,,0.633505658,0.60918489,0.527176902,0.553457526,,,,,,
215.137803,367.6397182,2.436419257,0.835772502,,0.632945354,0.604517525,0.536085305,0.550818485,,,,,,
214.3020305,365.2032989,2.536419257,0.795772502,,0.632410642,0.599650393,0.544993707,0.548179445,,,,,,
213.5062579,362.6668797,2.636419257,0.755772502,,0.631901521,0.594583496,0.553902109,0.545540404,,,,,,
212.7504854,360.0304604,2.559829739,0.809666815,,0.631417991,0.589316834,0.547079207,0.549096136,,,,,,
211.9408186,357.4706307,2.48324022,0.863561127,,0.630899981,0.58420317,0.540256304,0.552651868,,,,,,
211.0772575,354.9873905,2.406650701,0.91745544,,0.63034749,0.579242507,0.533433402,0.5562076,,,,,,
210.1598021,352.5807398,2.330061183,0.971349753,,0.629760518,0.574434843,0.526610499,0.559763332,,,,,,
209.1884523,350.2506786,2.253471664,1.025244065,,0.629139066,0.569780179,0.519787597,0.563319063,,,,,,
208.1632082,347.9972069,2.176882146,1.079138378,,0.628483133,0.565278514,0.512964695,0.566874795,,,,,,
207.0840699,345.8203248,2.100292627,1.13303269,,0.62779272,0.560929849,0.506141792,0.570430527,,,,,,
205.9510372,343.7200321,2.023703109,1.186927003,,0.627067826,0.556734184,0.49931889,0.573986259,,,,,,
204.7641102,341.696329,1.94711359,1.240821315,,0.626308451,0.552691518,0.492495987,0.577541991,,,,,,
203.5232889,339.7492154,1.870524071,1.294715628,,0.625514596,0.548801852,0.485673085,0.581097722,,,,,,
202.2285732,337.8786914,1.793934553,1.34860994,,0.62468626,0.545065185,0.478850183,0.584653454,,,,,,
200.8799633,336.0847568,1.717345034,1.402504253,,0.623823443,0.541481518,0.47202728,0.588209186,,,,,,
199.477459,334.3674118,1.640755516,1.456398566,,0.622926146,0.538050851,0.465204378,0.591764918,,,,,,
198.0210605,332.7266563,1.564165997,1.510292878,,0.621994369,0.534773183,0.458381475,0.595320649,,,,,,
196.5107676,331.1624903,1.487576479,1.564187191,,0.62102811,0.531648515,0.451558573,0.598876381,,,,,,
194.9465804,329.6749138,1.41098696,1.618081503,,0.620027371,0.528676847,0.444735671,0.602432113,,,,,,
193.3284989,328.2639268,1.334397441,1.671975816,,0.618992152,0.525858178,0.437912768,0.605987845,,,,,,
191.6565231,326.9295294,1.257807923,1.725870128,,0.617922451,0.523192509,0.431089866,0.609543577,,,,,,
189.930653,325.6717215,1.181218404,1.779764441,,0.61681827,0.52067984,0.424266963,0.613099308,,,,,,
188.1508885,324.4905031,1.104628886,1.833658753,,0.615679609,0.51832017,0.417444061,0.61665504,,,,,,
186.3172298,323.3858742,1.028039367,1.887553066,,0.614506467,0.5161135,0.410621159,0.620210772,,,,,,
184.4296767,322.3578348,0.951449849,1.941447379,,0.613298844,0.514059829,0.403798256,0.623766504,,,,,,
182.4882293,321.406385,0.87486033,1.995341691,,0.612056741,0.512159158,0.396975354,0.627322236,,,,,,
180.4928876,320.5315246,0.798270811,2.049236004,,0.610780157,0.510411487,0.390152451,0.630877967,,,,,,
178.4436516,319.7332538,0.721681293,2.103130316,,0.609469092,0.508816815,0.383329549,0.634433699,,,,,,
176.3405213,319.0115725,0.645091774,2.157024629,,0.608123547,0.507375143,0.376506647,0.637989431,,,,,,
174.1834967,318.3664808,0.568502256,2.210918941,,0.606743522,0.506086471,0.369683744,0.641545163,,,,,,
171.9725777,317.7979785,0.668502256,2.170918941,,0.605329015,0.504950798,0.378592146,0.638906122,,,,,,
169.8016588,317.1294762,0.768502256,2.130918941,,0.6039401,0.503615359,0.387500549,0.636267082,,,,,,
167.6707399,316.360974,0.868502256,2.090918941,,0.602576776,0.502080155,0.396408951,0.633628041,,,,,,
165.5798209,315.4924717,0.968502256,2.050918941,,0.601239044,0.500345185,0.405317353,0.630989001,,,,,,
163.528902,314.5239695,1.068502256,2.010918941,,0.599926902,0.498410449,0.414225755,0.62834996,,,,,,
161.517983,313.4554672,1.168502256,1.970918941,,0.598640352,0.496275947,0.423134158,0.62571092,,,,,,
159.5470641,312.286965,1.268502256,1.930918941,,0.597379394,0.49394168,0.43204256,0.62307188,,,,,,
157.6161451,311.0184627,1.368502256,1.890918941,,0.596144026,0.491407647,0.440950962,0.620432839,,,,,,
155.7252262,309.6499605,1.468502256,1.850918941,,0.59493425,0.488673848,0.449859365,0.617793799,,,,,,
153.8743073,308.1814582,1.568502256,1.810918941,,0.593750065,0.485740283,0.458767767,0.615154758,,,,,,
152.0633883,306.6129559,1.668502256,1.770918941,,0.592591472,0.482606953,0.467676169,0.612515718,,,,,,
150.2924694,304.9444537,1.768502256,1.730918941,,0.59145847,0.479273857,0.476584571,0.609876677,,,,,,
148.5615504,303.1759514,1.691912737,1.784813254,,0.590351059,0.475740995,0.469761669,0.613432409,,,,,,
146.7767372,301.4840387,1.615323219,1.838707566,,0.589209167,0.472361133,0.462938766,0.616988141,,,,,,
144.9380296,299.8687155,1.5387337,1.892601879,,0.588032795,0.46913427,0.456115864,0.620543873,,,,,,
143.0454277,298.3299818,1.462144181,1.946496192,,0.586821942,0.466060407,0.449292962,0.624099604,,,,,,
141.0989316,296.8678376,1.385554663,2.000390504,,0.585576609,0.463139544,0.442470059,0.627655336,,,,,,
139.098541,295.4822829,1.308965144,2.054284817,,0.584296794,0.46037168,0.435647157,0.631211068,,,,,,
137.0442562,294.1733178,1.232375626,2.108179129,,0.5829825,0.457756816,0.428824254,0.6347668,,,,,,
134.9360771,292.9409422,1.155786107,2.162073442,,0.581633725,0.455294952,0.422001352,0.638322532,,,,,,
132.7740037,291.7851561,1.079196589,2.215967754,,0.580250469,0.452986087,0.41517845,0.641878263,,,,,,
130.5580359,290.7059595,1.00260707,2.269862067,,0.578832732,0.450830222,0.408355547,0.645433995,,,,,,
128.2881738,289.7033524,1.10260707,2.229862067,,0.577380515,0.448827356,0.41726395,0.642794955,,,,,,
126.0583118,288.6007453,1.20260707,2.189862067,,0.575953889,0.446624725,0.426172352,0.640155914,,,,,,
123.8684497,287.3981383,1.30260707,2.149862067,,0.574552854,0.444222328,0.435080754,0.637516874,,,,,,
121.7185876,286.0955312,1.40260707,2.109862067,,0.573177411,0.441620165,0.443989156,0.634877833,,,,,,
119.6087256,284.6929241,1.50260707,2.069862067,,0.571827559,0.438818236,0.452897559,0.632238793,,,,,,
117.5388635,283.190317,1.60260707,2.029862067,,0.570503298,0.435816542,0.461805961,0.629599752,,,,,,
115.5090014,281.58771,1.70260707,1.989862067,,0.569204629,0.432615082,0.470714363,0.626960712,,,,,,
113.5191394,279.8851029,1.80260707,1.949862067,,0.567931551,0.429213856,0.479622765,0.624321671,,,,,,
111.5692773,278.0824958,1.90260707,1.909862067,,0.566684064,0.425612864,0.488531168,0.621682631,,,,,,
109.6594152,276.1798888,2.00260707,1.869862067,,0.565462168,0.421812107,0.49743957,0.61904359,,,,,,
107.7895532,274.1772817,2.10260707,1.829862067,,0.564265864,0.417811584,0.506347972,0.61640455,,,,,,
105.9596911,272.0746746,2.20260707,1.789862067,,0.563095151,0.413611295,0.515256374,0.61376551,,,,,,
104.169829,269.8720676,2.30260707,1.749862067,,0.561950029,0.40921124,0.524164777,0.611126469,,,,,,
102.419967,267.5694605,2.40260707,1.709862067,,0.560830499,0.40461142,0.533073179,0.608487429,,,,,,
100.7101049,265.1668534,2.50260707,1.669862067,,0.55973656,0.399811834,0.541981581,0.605848388,,,,,,
99.04024283,262.6642463,2.60260707,1.629862067,,0.558668212,0.394812482,0.550889983,0.603209348,,,,,,
97.41038077,260.0616393,2.70260707,1.589862067,,0.557625455,0.389613364,0.559798386,0.600570307,,,,,,
95.8205187,257.3590322,2.80260707,1.549862067,,0.55660829,0.384214481,0.568706788,0.597931267,,,,,,
94.27065663,254.5564251,2.90260707,1.509862067,,0.555616716,0.378615832,0.57761519,0.595292226,,,,,,
92.76079457,251.6538181,3.00260707,1.469862067,,0.554650733,0.372817417,0.586523592,0.592653186,,,,,,
91.2909325,248.651211,3.10260707,1.429862067,,0.553710342,0.366819236,0.595431995,0.590014145,,,,,,
89.86107043,245.5486039,3.20260707,1.389862067,,0.552795541,0.36062129,0.604340397,0.587375105,,,,,,
88.47120837,242.3459969,3.30260707,1.349862067,,0.551906333,0.354223578,0.613248799,0.584736064,,,,,,
87.1213463,239.0433898,3.40260707,1.309862067,,0.551042715,0.3476261,0.622157201,0.582097024,,,,,,
85.81148423,235.6407827,3.50260707,1.269862067,,0.550204689,0.340828856,0.631065604,0.579457983,,,,,,
84.54162217,232.1381756,3.60260707,1.229862067,,0.549392254,0.333831847,0.639974006,0.576818943,,,,,,
83.3117601,228.5355686,3.70260707,1.189862067,,0.54860541,0.326635072,0.648882408,0.574179903,,,,,,
82.12189803,224.8329615,3.80260707,1.149862067,,0.547844157,0.319238531,0.657790811,0.571540862,,,,,,
80.97203596,221.0303544,3.90260707,1.109862067,,0.547108496,0.311642224,0.666699213,0.568901822,,,,,,
79.8621739,217.1277474,4.00260707,1.069862067,,0.546398426,0.303846152,0.675607615,0.566262781,,,,,,
78.79231183,213.1251403,4.10260707,1.029862067,,0.545713948,0.295850313,0.684516017,0.563623741,,,,,,
77.76244976,209.0225332,4.20260707,0.989862067,,0.54505506,0.28765471,0.69342442,0.5609847,,,,,,
76.7725877,204.8199262,4.30260707,0.949862067,,0.544421764,0.27925934,0.702332822,0.55834566,,,,,,
75.82272563,200.5173191,4.40260707,0.909862067,,0.54381406,0.270664204,0.711241224,0.555706619,,,,,,
74.91286356,196.114712,4.50260707,0.869862067,,0.543231946,0.261869303,0.720149626,0.553067579,,,,,,
74.0430015,191.6121049,4.60260707,0.829862067,,0.542675424,0.252874636,0.729058029,0.550428538,,,,,,
73.21313943,187.0094979,4.526017551,0.883756379,,0.542144493,0.243680204,0.722235126,0.55398427,,,,,,
72.32938305,182.4834803,4.449428033,0.937650692,,0.541579081,0.23463877,0.715412224,0.557540002,,,,,,
71.39173236,178.0340523,4.372838514,0.991545005,,0.540979189,0.225750337,0.708589321,0.561095734,,,,,,
70.40018735,173.6612138,4.296248996,1.045439317,,0.540344817,0.217014903,0.701766419,0.564651466,,,,,,
69.35474804,169.3649648,4.219659477,1.09933363,,0.539675963,0.208432469,0.694943517,0.568207197,,,,,,
68.25541441,165.1453053,4.143069959,1.153227942,,0.538972629,0.200003034,0.688120614,0.571762929,,,,,,
67.10218646,161.0022353,4.06648044,1.207122255,,0.538234815,0.1917266,0.681297712,0.575318661,,,,,,
65.89506421,156.9357549,3.989890921,1.261016567,,0.537462519,0.183603164,0.674474809,0.578874393,,,,,,
64.63404764,152.945864,3.913301403,1.31491088,,0.536655743,0.175632729,0.667651907,0.582430124,,,,,,
63.31913676,149.0325626,3.836711884,1.368805192,,0.535814487,0.167815293,0.660829005,0.585985856,,,,,,
61.95033157,145.1958507,3.760122366,1.422699505,,0.53493875,0.160150856,0.654006102,0.589541588,,,,,,
60.52763206,141.4357283,3.860122366,1.382699505,,0.534028532,0.152639419,0.662914504,0.586902548,,,,,,
59.14493256,137.575606,3.960122366,1.342699505,,0.533143906,0.144928217,0.671822907,0.584263507,,,,,,
57.80223305,133.6154836,4.060122366,1.302699505,,0.532284871,0.137017248,0.680731309,0.581624467,,,,,,
56.49953355,129.5553612,4.160122366,1.262699505,,0.531451427,0.128906514,0.689639711,0.578985426,,,,,,
55.23683404,125.3952389,4.260122366,1.222699505,,0.530643574,0.120596015,0.698548113,0.576346386,,,,,,
54.01413454,121.1351165,4.360122366,1.182699505,,0.529861313,0.112085749,0.707456516,0.573707345,,,,,,
52.83143503,116.7749941,4.460122366,1.142699505,,0.529104643,0.103375718,0.716364918,0.571068305,,,,,,
51.68873553,112.3148718,4.560122366,1.102699505,,0.528373564,0.094465921,0.72527332,0.568429264,,,,,,
50.58603602,107.7547494,4.660122366,1.062699505,,0.527668077,0.085356358,0.734181723,0.565790224,,,,,,
49.52333652,103.094627,4.760122366,1.022699505,,0.526988181,0.076047029,0.743090125,0.563151183,,,,,,
48.50063701,98.33450467,4.683532847,1.076593818,,0.526333876,0.066537935,0.736267222,0.566706915,,,,,,
47.4240432,93.65097182,4.606943329,1.13048813,,0.52564509,0.05718184,0.72944432,0.570262647,,,,,,
46.29355507,89.0440285,4.53035381,1.184382443,,0.524921824,0.047978745,0.722621418,0.573818379,,,,,,
45.10917262,84.51367469,4.453764291,1.238276755,,0.524164078,0.03892865,0.715798515,0.577374111,,,,,,
43.87089587,80.0599104,4.377174773,1.292171068,,0.52337185,0.030031554,0.708975613,0.580929842,,,,,,
42.5787248,75.68273562,4.300585254,1.34606538,,0.522545142,0.021287458,0.70215271,0.584485574,,,,,,
41.23265942,71.38215037,4.223995736,1.399959693,,0.521683954,0.012696361,0.695329808,0.588041306,,,,,,
39.83269973,67.15815463,4.147406217,1.453854005,,0.520788285,0.004258264,0.688506906,0.591597038,,,,,,
-214.7489978,431.9,0.2,0,,0.357911468,0.732887561,0.336856081,0.495677549,,,,,,
-214.7489978,431.7,0.3,0.04,,0.357911468,0.73248803,0.345764483,0.498316589,,,,,,
-214.7889978,431.4,0.4,0,,0.357885877,0.731888732,0.354672885,0.495677549,,,,,,
-214.7889978,431,0.5,0.04,,0.357885877,0.731089669,0.363581288,0.498316589,,,,,,
-214.8289978,430.5,0.6,0,,0.357860286,0.730090841,0.37248969,0.495677549,,,,,,
-214.8289978,429.9,0.7,0.04,,0.357860286,0.728892246,0.381398092,0.498316589,,,,,,
-214.8689978,429.2,0.8,0,,0.357834694,0.727493886,0.390306494,0.495677549,,,,,,
-214.8689978,428.4,0.9,0.04,,0.357834694,0.72589576,0.399214897,0.498316589,,,,,,
-214.9089978,427.5,1,0,,0.357809103,0.724097868,0.408123299,0.495677549,,,,,,
-214.9089978,426.5,1.1,0.04,,0.357809103,0.72210021,0.417031701,0.498316589,,,,,,
-214.9489978,425.4,1.2,0,,0.357783512,0.719902787,0.425940103,0.495677549,,,,,,
-214.9489978,424.2,1.3,0.04,,0.357783512,0.717505598,0.434848506,0.498316589,,,,,,
-214.9889978,422.9,1.4,0,,0.35775792,0.714908643,0.443756908,0.495677549,,,,,,
-214.9889978,421.5,1.323410481,-0.053894313,,0.35775792,0.712111923,0.436934006,0.492121817,,,,,,
-214.9351035,420.1765895,1.250205401,-0.113894313,,0.357792401,0.709468202,0.430412603,0.488163256,,,,,,
-214.8212092,418.9263841,1.180595781,-0.179878165,,0.357865269,0.70697072,0.424211498,0.483809905,,,,,,
-214.641331,417.7457883,1.114788267,-0.251716746,,0.357980351,0.704612293,0.4183491,0.479070282,,,,,,
-214.3896143,416.6310001,1.052984868,-0.329273797,,0.358141395,0.702385328,0.412843404,0.473953377,,,,,,
-214.0603405,415.5780152,0.995382717,-0.412406092,,0.358352059,0.700281825,0.407711973,0.46846864,,,,,,
-213.6479344,414.5826325,0.942173829,-0.500963614,,0.358615909,0.698293391,0.402971911,0.462625968,,,,,,
-213.1469708,413.6404587,0.893544864,-0.594789735,,0.358936416,0.696411251,0.398639847,0.456435695,,,,,,
-212.552181,412.7469138,0.849676904,-0.693721409,,0.359316952,0.694626254,0.394731913,0.449908577,,,,,,
-211.8584596,411.8972369,0.810745229,-0.797589369,,0.359760783,0.692928891,0.391263723,0.443055783,,,,,,
-211.0608703,411.0864917,0.776919108,-0.906218334,,0.360271066,0.691309299,0.388250356,0.435888878,,,,,,
-210.1546519,410.3095726,0.748361586,-1.019427223,,0.360850848,0.689757281,0.385706337,0.428419807,,,,,,
-209.1352247,409.561211,0.725229291,-1.137029373,,0.36150306,0.688262311,0.383645619,0.420660886,,,,,,
-207.9981953,408.8359817,0.707672241,-1.258832772,,0.362230511,0.686813551,0.382081566,0.412624783,,,,,,
-206.7393626,408.1283094,0.69583366,-1.384640287,,0.36303589,0.685399864,0.381026938,0.404324505,,,,,,
-205.3547223,407.4324758,0.689849807,-1.514249906,,0.363921758,0.684009827,0.380493872,0.39577338,,,,,,
-203.8404724,406.742626,0.689849807,-1.647454987,,0.364890548,0.682631743,0.380493872,0.38698504,,,,,,
-202.1930174,406.0527762,0.695955495,-1.784044505,,0.36594456,0.68125366,0.381037791,0.377973408,,,,,,
-200.4089729,405.3568207,0.708281265,-1.923803315,,0.36708596,0.679863379,0.382135821,0.368752679,,,,,,
-198.4851696,404.6485394,0.726933937,-2.066512406,,0.368316775,0.678448475,0.383797476,0.359337302,,,,,,
-196.4186572,403.9216055,0.752012618,-2.211949177,,0.369638892,0.67699631,0.386031585,0.349741964,,,,,,
-194.206708,403.1695928,0.783608589,-2.359887701,,0.371054058,0.675494047,0.388846282,0.339981571,,,,,,
-191.8468203,402.3859843,0.82180519,-2.510099004,,0.372563872,0.673928665,0.392248989,0.330071228,,,,,,
-189.3367213,401.5641791,0.866677719,-2.662351344,,0.374169788,0.67228698,0.396246414,0.320026226,,,,,,
-186.6743699,400.6975013,0.911550248,-2.814603683,,0.375873113,0.670555654,0.400243839,0.309981224,,,,,,
-183.8597662,399.7859511,0.956422777,-2.966856022,,0.377673846,0.668734689,0.404241265,0.299936222,,,,,,
-180.8929102,398.8295283,1.001295306,-3.119108361,,0.379571987,0.666824084,0.40823869,0.289891219,,,,,,
-177.7738019,397.828233,1.046167835,-3.2713607,,0.381567537,0.664823839,0.412236115,0.279846217,,,,,,
-174.5024412,396.7820652,1.091040363,-3.42361304,,0.383660495,0.662733954,0.416233541,0.269801215,,,,,,
-171.0788281,395.6910248,1.135912892,-3.575865379,,0.385850862,0.660554429,0.420230966,0.259756213,,,,,,
-167.5029627,394.5551119,1.180785421,-3.728117718,,0.388138636,0.658285264,0.424228392,0.249711211,,,,,,
-163.774845,393.3743265,1.280785421,-3.688117718,,0.390523819,0.655926459,0.433136794,0.252350252,,,,,,
-160.0867273,392.0935411,1.380785421,-3.648117718,,0.392883411,0.653367888,0.442045196,0.254989292,,,,,,
