0.624554283,0.32358519,0.636177317,0.544139421
0.861656749,0.280054101,0.760105736,0.539162722
0.339735238,0.378272281,0.50400173,0.244179143
0.679047289,0.544113503,0.582863846,0.740801614
0.60315395,0.687720379,0.533923962,0.860339029
0.472519426,0.518540007,0.469652292,0.403127738
0.15859146,0.289119748,0.663236934,0.462789957
0.781443062,0.603310424,0.51399963,0.68349949
0.76333577,0.568325006,0.610677561,0.890252773
0.560737429,0.649603036,0.394852753,0.711588598
0.333481242,0.34349728,0.605107263,0.397889526
0.777874207,0.302668345,0.655099672,0.599606686
0.351983722,0.556440218,0.612908235,0.063252658
0.831297041,0.385780331,0.606952951,0.586489587
0.597394322,0.733402606,0.344488311,0.87931467
0.534734381,0.523327865,0.510932572,0.554948406
0.409605768,0.71882035,0.486574466,0.195767508
0.57831139,0.663296465,0.428826431,0.688769964
0.625759392,0.561199753,0.621542032,0.719411038
0.497504214,0.987159566,0.334243181,0.62502572
0.353508668,0.322178794,0.617423244,0.483528962
0.767583308,0.333361124,0.718995383,0.628131372
0.349536512,0.369463557,0.700298461,0.303768402
0.738032734,0.306841724,0.633972188,0.521612386
0.467792476,0.476225897,0.513481143,0.397089844
0.162358712,0.386010547,0.642015933,0.351289616
0.038142853,0.275283363,0.806459402,0.37355894
0.835478574,0.164007702,0.493721658,0.50686573
0.580412075,0.357142723,0.545958892,0.508987406
0.850118569,0.344972616,0.749739748,0.734222149
0.638823882,0.304915976,0.673909075,0.525456651
0.149300818,0.326652194,0.691040475,0.374663089
0.182936483,0.407341228,0.723208172,0.284143139
0.280193128,0.273591734,0.650929297,0.48394485
0.727840295,0.272194901,0.659969982,0.480669413
0.80924826,0.239295594,0.785342916,0.638910572
0.78002113,0.478798412,0.691938366,0.732819448
0.611543434,0.674493892,0.518301076,0.839916929
0.714257308,0.424733933,0.566602068,0.607503416
0.111045373,0.147521278,0.742826762,0.321151933
0.652603836,0.427961454,0.599139343,0.675932572
0.565395508,0.746277985,0.287715123,0.783646612
0.750560319,0.296420893,0.624382056,0.501597598
0.170155234,0.268970902,0.810405333,0.385537006
0.687252888,0.333211883,0.727712664,0.65863196
0.817291993,0.442654872,0.605787852,0.655075513
0.188172248,0.379728331,0.460267834,0.472870556
0.137623161,0.183780121,0.76408754,0.273548555
0.345393578,0.392352214,0.523856451,0.229439672
0.324990245,0.279799945,0.685548777,0.461530251
0.469752551,0.503080253,0.469301079,0.471644625
0.279294297,0.568082776,0.712131451,0.330192729
0.860626639,0.182142379,0.684039911,0.67377841
0.604870422,0.648361822,0.447000873,0.808222274
0.164427963,0.341356296,0.669833683,0.194626657
0.218517918,0.562031959,0.737820144,0.339832769
0.156293412,0.280185133,0.730181612,0.441118714
0.153180645,0.268203951,0.705173405,0.48394485
0.894915461,0.397707696,0.541815734,0.663557743
0.413747182,0.319114027,0.736508174,0.430963815
0.554351995,0.429736266,0.581090714,0.584786027
0.484457318,0.617774734,0.347661134,0.466107046
0.481246973,0.986583868,0.252206373,0.633214435
0.479937622,0.565094536,0.488024325,0.362027047
0.48912448,0.911201549,0.190301455,0.29494843
0.471803629,0.815321217,0.501486788,0.380579464
0.847753734,0.185177516,0.7343854,0.717003612
0.494997283,0.98922877,0.050790748,0.48511902
0.345447531,0.262269204,0.752855296,0.462020221
0.458875889,0.567121704,0.436737696,0.423871057
0.803499415,0.283791947,0.749529833,0.585366593
0.209563626,0.322608106,0.716386279,0.394804566
0.780587865,0.263142592,0.420814362,0.72818749
0.814697794,0.270080449,0.615271354,0.483616225
0.844272822,0.246568316,0.689504699,0.53643852
0.707664183,0.594124192,0.524319033,0.699878735
0.782247371,0.325944316,0.694956638,0.600376693
0.819087679,0.352621845,0.719684663,0.730814958
0.545496964,0.718012771,0.381559082,0.74176239
0.454365561,0.453590779,0.452424498,0.446295907
0.360145181,0.526237734,0.606930852,0.205532629
0.386193732,0.516263609,0.497209566,0.211424764
0.401844931,0.527498397,0.608181458,0.320865301
0.90533524,0.305918431,0.542441081,0.48394485
0.231701482,0.17319827,0.570056814,0.298223868
0.377711192,0.474167247,0.480440981,0.308318076
0.055480694,0.317742669,0.718861455,0.332501116
0.620998986,0.587334858,0.546226781,0.695449364
0.543509571,0.725554736,0.387146532,0.748113223
0.491617135,0.804460727,0.57204029,0.383006664
0.415697155,0.734485525,0.466326963,0.175783899
0.729756522,0.275188114,0.641888612,0.480669413
0.488928116,0.910975168,0.359466524,0.358473641
0.728311947,0.331747325,0.618788431,0.541265014
0.362781941,0.670947838,0.522147218,0.379400244
0.907370361,0.274825477,0.748290156,0.587020286
0.160306723,0.295729934,0.779270858,0.402907141
0.722567845,0.355643673,0.660271226,0.57893255
0.520183195,0.845810163,0.387119957,0.797856193
0.390607804,0.265018469,0.74484513,0.485406291
0.506264587,0.946484682,0.329784614,0.180528127
0.719748701,0.28065093,0.644574527,0.613624068
0.420182863,0.662944248,0.404972488,0.138587729
0.096974715,0.270506143,0.73214194,0.330055407
0.302716785,0.018549346,0.813538706,0.314564109
0.437401031,0.3425587,0.758505292,0.431068066
0.826891237,0.397302326,0.6367002,0.615902438
0.472763693,0.868989491,0.441816301,0.171382684
0.333053085,0.282449022,0.65599971,0.468822753
0.632924293,0.824435924,0.60733863,0.857857058
0.497792271,0.870271333,0.206680056,0.367066566
0.777508475,0.351535915,0.657338958,0.700790476
0.440729458,0.340382544,0.685089374,0.458221117
0.743524793,0.273457985,0.559250535,0.590188338
0.864785845,0.334736933,0.554106961,0.513357702
0.728709021,0.513552252,0.624973995,0.749855559
0.469734528,0.76086259,0.431687957,0.378853619
0.785199804,0.283569109,0.605725874,0.480669413
0.831103327,0.515909007,0.616547591,0.686298157
0.808467328,0.325996074,0.646879147,0.544867335
0.606544519,0.561993414,0.534689452,0.708488682
0.47466012,0.726623233,0.598276357,0.380944826
0.481484674,0.643342243,0.365657098,0.394966728
0.755321968,0.245583541,0.667738752,0.629493593
0.574488747,0.812087391,0.517457854,0.785020026
0.542867856,0.57362435,0.558227327,0.608411491
0.74617662,0.29142583,0.694478956,0.545108226
0.754015411,0.576378118,0.583555507,0.88042646
0.490041643,0.769133927,0.285677203,0.372490074
0.494895326,0.683013235,0.276807865,0.481843583
0.487869044,0.705527097,0.459844407,0.465271543
0.241270392,0.383460727,0.584963279,0.260676053
0.683747816,0.488144672,0.678004748,0.660818497
0.129598395,0.372125775,0.647034745,0.392232589
0.803020931,0.546401287,0.594567603,0.703319856
0.392994553,0.766103292,0.60666907,0.181250635
0.444239308,0.694154181,0.389420189,0.290491739
0.749617897,0.403189362,0.529566401,0.786426512
0.279030999,0.46969209,0.526642824,0.171962951
0.08865005,0.266925826,0.692713106,0.357672277
0.473166521,0.637629466,0.483578787,0.450447415
0.359526374,0.406250148,0.493024059,0.343124382
0.540782526,0.467855676,0.555561182,0.563499162
0.050786024,0.350514319,0.496280639,0.468636053
0.441931395,0.788686698,0.580273891,0.332627115
0.745940521,0.382047293,0.793744651,0.697087083
0.75049721,0.289726194,0.700894445,0.528797126
0.905208997,0.276984042,0.632847928,0.48394485
0.349267509,0.679988818,0.501993394,0.114718261
0.846615842,0.273591734,0.650929297,0.48394485
0.583950145,0.639145926,0.580179517,0.7253754
0.025665622,0.339942676,0.706400482,0.345370297
0.935396249,0.220536445,0.804223983,0.642365939
0.497710962,0.969911962,0.38930061,0.235244095
0.768903714,0.473396693,0.634946759,0.708743657
0.703111715,0.49491892,0.408618037,0.870382178
0.416528288,0.724564308,0.495822248,0.049131568
0.623944295,0.563444774,0.612501347,0.7161356
0.81410419,0.273591734,0.650929297,0.48394485
0.488199492,0.625994635,0.397617478,0.394781426
0.33114524,0.54384405,0.660756848,0.283545509
0.429172982,0.328795389,0.687835231,0.392237959
0.252076046,0.434811246,0.713068391,0.383771769
0.446723618,0.344420029,0.807931529,0.424805052
0.579277716,0.556027228,0.546091886,0.620574686
0.753951688,0.509423275,0.549485189,0.630266122
0.729169006,0.385871847,0.655893377,0.637646791
0.910511163,0.341172517,0.628824614,0.563693702
0.494284013,0.831067943,0.060497679,0.486720438
0.701834881,0.346291693,0.560095763,0.582144204
0.733613122,0.268203951,0.705173405,0.48394485
0.343159426,0.743856605,0.659763551,0.177250875
0.886511835,0.356692355,0.759712511,0.693110247
0.729607974,0.55699758,0.63280725,0.73918399
0.702063984,0.39728119,0.638688315,0.816982078
0.772883369,0.562067821,0.637799615,0.900079087
0.709155644,0.404599542,0.506072441,0.644010265
0.088453268,0.30716802,0.679598286,0.312371718
0.536583521,0.503053895,0.483235704,0.537295659
0.206451358,0.551192321,0.640613058,0.383847716
0.500935638,0.833137566,0.401311076,0.58774436
0.591757174,0.276984042,0.632847928,0.48394485
0.19634613,0.481145232,0.5241,0.438240613
0.792381684,0.281374087,0.614766558,0.48394485
0.476119124,0.391049445,0.660220889,0.439088777
0.588856413,0.317221718,0.593624004,0.590641414
0.479736119,0.821103332,0.277096484,0.292331733
0.397235331,0.611123827,0.71702986,0.321435308
0.327707889,0.286550503,0.725723937,0.440884678
0.613658465,0.741204918,0.531557961,0.974762575
0.507947021,0.879569048,0.318292231,0.733651948
0.140581622,0.382672662,0.726453631,0.333274707
0.369623545,0.562508942,0.623287821,0.369608311
0.606460472,0.558936786,0.516608082,0.701937806
0.550346821,0.699347768,0.4490808,0.667468604
0.540196313,0.761237738,0.460433507,0.606049928
0.352113702,0.684872536,0.49295271,0.117993699
0.465408417,0.834667312,0.474435569,0.128121121
0.60709097,0.731987364,0.520227335,0.81223785
0.210306012,0.509573181,0.588314949,0.176621132
0.708445656,0.423784334,0.668774969,0.663263781
0.63194468,0.558083485,0.46098112,0.7772694
0.737414139,0.310636965,0.647208669,0.5314387
0.429783874,0.745841309,0.459659509,0.06223332
0.38961541,0.659278592,0.438976475,0.241120422
0.535451993,0.8130611,0.354155436,0.785372997
0.135342496,0.380834507,0.693362429,0.357840491
0.973112701,0.197062629,0.753699047,0.542236212
0.581457039,0.281174539,0.614766558,0.48394485
0.616564045,0.338405159,0.693461234,0.619020455
0.169873076,0.520062408,0.604695349,0.191399896
0.561346938,0.404721402,0.631789135,0.596907791
0.479474231,0.276385399,0.614766558,0.48394485
0.428572303,0.589265545,0.577976095,0.312763249
0.701326147,0.442850158,0.57654785,0.645973314
0.508368872,0.918509861,0.399644441,0.646816036
0.276172754,0.374922997,0.603565782,0.265814278
0.409097079,0.272243184,0.748258799,0.409149084
0.300355695,0.335072718,0.56247474,0.262792856
0.804674999,0.379919412,0.67911252,0.68511917
0.601495005,0.57321885,0.489486028,0.692111492
0.689680123,0.363782829,0.717367303,0.68522276
0.476575025,0.661735037,0.403206104,0.329909382
0.457261419,0.639404448,0.328036062,0.328957153
0.389952008,0.275075778,0.712238483,0.476746118
0.239333974,0.371822321,0.674433752,0.253197384
0.12572794,0.317163283,0.616754673,0.269763459
0.367269476,0.45833619,0.43102716,0.260556332
0.396788216,0.528718411,0.492144388,0.312936062
0.430157334,0.308385431,0.693411107,0.44541627
0.463655697,0.62574732,0.444829092,0.284512313
0.609681308,0.419926006,0.460184429,0.601973327
0.45065792,0.318065454,0.690075377,0.444790698
0.083404441,0.266548434,0.73791653,0.341295088
0.879358978,0.454379249,0.647921195,0.641448458
0.46055145,0.423266486,0.487812301,0.414678299
0.661990157,0.536775108,0.482936451,0.686175004
0.906279035,0.370337453,0.599892898,0.679678442
0.501511049,0.929713846,0.347865984,0.173977252
0.833045663,0.425319573,0.66026498,0.663631306
0.578361,0.724378972,0.408888825,0.80690681
0.84705471,0.324942632,0.641557075,0.592333502
0.449906708,0.721061294,0.371450181,0.254313179
0.337251501,0.355222966,0.634854512,0.368476674
0.881914893,0.275780372,0.787326962,0.639254206
0.028787499,0.306087627,0.698738449,0.399131155
0.594107028,0.384202721,0.528270427,0.573933798
0.576798504,0.334127621,0.592621816,0.544295421
0.107247205,0.372259306,0.638706784,0.26272259
0.384133579,0.384324841,0.594972429,0.402758605
0.175082388,0.305012727,0.652683004,0.303611564
0.932841859,0.282415239,0.680406856,0.501480751
0.609874983,0.745436082,0.522517276,0.971487137
0.324519319,0.542764377,0.477231806,0.26128314
0.804737238,0.54376043,0.603608288,0.706595294
0.72746438,0.585657658,0.675317093,0.814441036
0.677029793,0.505082839,0.601469823,0.714759063
0.729408516,0.334900669,0.550397856,0.517981684
0.827446512,0.332113405,0.679755967,0.610499272
0.522982235,0.281468456,0.711636218,0.508270414
0.516036138,0.871604087,0.325285782,0.847123623
0.687939121,0.454794171,0.467955512,0.646392978
0.733285907,0.319770869,0.581229015,0.51663314
0.200577472,0.499654998,0.624477688,0.163519381
0.116469019,0.295142865,0.58522206,0.472480818
0.485678039,0.929875905,0.443544718,0.215591468
0.696612858,0.365929572,0.595792462,0.617439626
0.558125514,0.269201689,0.687092036,0.48394485
0.948835935,0.294557827,0.675133677,0.529283725
0.751683759,0.357461714,0.62227784,0.595343706
0.718465941,0.310309803,0.772089864,0.625580256
0.758615594,0.353123088,0.660792998,0.776538482
0.429381891,0.276984042,0.632847928,0.48394485
0.970613502,0.298535173,0.56052245,0.48394485
0.499331778,0.923476248,0.259419572,0.25553669
0.222279269,0.246098545,0.656931737,0.264757459
0.466492636,0.790142313,0.555730897,0.360926836
0.197371627,0.542064915,0.651529168,0.131167008
0.838304604,0.349696156,0.610510225,0.561688785
0.022820915,0.269441611,0.710836728,0.399495816
0.47619442,0.920193584,0.277355926,0.157921127
0.550497906,0.654371164,0.542288225,0.628670144
0.267840502,0.272593437,0.649902922,0.455660532
0.163593019,0.298196721,0.590846456,0.466108254
0.458681293,0.497756723,0.662430575,0.378579405
0.642029906,0.557507225,0.525486223,0.698657492
0.204250349,0.310853534,0.640219894,0.443349621
0.465906905,0.273591734,0.650929297,0.48394485
0.493607449,0.984060632,0.254865921,0.541265014
0.658626141,0.602206044,0.530543835,0.764095652
0.643376244,0.554295325,0.549894978,0.878634311
0.563989527,0.668901317,0.450970466,0.717781176
0.869394735,0.197849046,0.807098222,0.593749397
0.592624405,0.68084491,0.40179745,0.791845085
0.471635829,0.750834375,0.316505774,0.294573026
0.376673456,0.372739779,0.660387499,0.429738227
0.332818442,0.269201689,0.687092036,0.48394485
0.411326422,0.323569896,0.781711597,0.414586625
0.855099241,0.225197743,0.544918366,0.498761698
0.366723653,0.296519924,0.714084234,0.421787477
0.494346519,0.947463726,0.252960305,0.82092012
0.591969626,0.585512968,0.502247781,0.739727991
0.264738803,0.438655873,0.667526353,0.396211557
0.035184017,0.306527335,0.749083938,0.355905953
0.626123915,0.508187539,0.520165357,0.677137004
0.470509167,0.399590962,0.605373485,0.440889687
0.484078329,0.877301665,0.411150776,0.151049186
0.263452945,0.387499322,0.61686539,0.259146044
0.398400643,0.296576511,0.652070288,0.463512021
0.494280159,0.816639005,0.069538364,0.483445
0.547318048,0.695587652,0.397501646,0.552018425
0.067486777,0.313614847,0.77550013,0.283872764
0.49416977,0.824411629,0.369730497,0.549500002
0.775274429,0.322601254,0.699829274,0.684255569
0.082910476,0.305309122,0.715761025,0.299269966
0.801907802,0.42706997,0.638970073,0.661749185
0.765447033,0.291193265,0.621554824,0.630209972
0.125563277,0.195676325,0.827372333,0.25062049
0.447213793,0.560713812,0.483261488,0.284885491
0.699830862,0.460526577,0.57210036,0.648860598
0.792457431,0.302326576,0.551481765,0.480669413
0.320513045,0.338374774,0.660673349,0.311908949
0.876889087,0.457565896,0.660507567,0.652254758
